"Notes"	"County"	"id"	"Month"	"Month Code"	daily_max_air_temp_f
	"Morrow County, OR"	"41049"	"Oct"	"10"	61.13
	"Morrow County, OR"	"41049"	"Nov"	"11"	47.18
	"Morrow County, OR"	"41049"	"Dec"	"12"	38.25
"Total"	"Morrow County, OR"	"41049"			59.77
	"Multnomah County, OR"	"41051"	"Jan"	"1"	44.92
	"Multnomah County, OR"	"41051"	"Feb"	"2"	48.51
	"Multnomah County, OR"	"41051"	"Mar"	"3"	52.83
	"Multnomah County, OR"	"41051"	"Apr"	"4"	57.45
	"Multnomah County, OR"	"41051"	"May"	"5"	63.34
	"Multnomah County, OR"	"41051"	"Jun"	"6"	68.27
	"Multnomah County, OR"	"41051"	"Jul"	"7"	74.64
	"Multnomah County, OR"	"41051"	"Aug"	"8"	75.76
	"Multnomah County, OR"	"41051"	"Sep"	"9"	72.19
	"Multnomah County, OR"	"41051"	"Oct"	"10"	61.87
	"Multnomah County, OR"	"41051"	"Nov"	"11"	50.53
	"Multnomah County, OR"	"41051"	"Dec"	"12"	44.31
"Total"	"Multnomah County, OR"	"41051"			59.61
	"Polk County, OR"	"41053"	"Jan"	"1"	46.66
	"Polk County, OR"	"41053"	"Feb"	"2"	49.30
	"Polk County, OR"	"41053"	"Mar"	"3"	52.57
	"Polk County, OR"	"41053"	"Apr"	"4"	56.35
	"Polk County, OR"	"41053"	"May"	"5"	61.94
	"Polk County, OR"	"41053"	"Jun"	"6"	67.13
	"Polk County, OR"	"41053"	"Jul"	"7"	73.39
	"Polk County, OR"	"41053"	"Aug"	"8"	74.65
	"Polk County, OR"	"41053"	"Sep"	"9"	72.19
	"Polk County, OR"	"41053"	"Oct"	"10"	62.26
	"Polk County, OR"	"41053"	"Nov"	"11"	51.45
	"Polk County, OR"	"41053"	"Dec"	"12"	46.06
"Total"	"Polk County, OR"	"41053"			59.55
	"Sherman County, OR"	"41055"	"Jan"	"1"	38.38
	"Sherman County, OR"	"41055"	"Feb"	"2"	44.40
	"Sherman County, OR"	"41055"	"Mar"	"3"	52.13
	"Sherman County, OR"	"41055"	"Apr"	"4"	58.42
	"Sherman County, OR"	"41055"	"May"	"5"	66.40
	"Sherman County, OR"	"41055"	"Jun"	"6"	73.74
	"Sherman County, OR"	"41055"	"Jul"	"7"	83.41
	"Sherman County, OR"	"41055"	"Aug"	"8"	83.55
	"Sherman County, OR"	"41055"	"Sep"	"9"	75.91
	"Sherman County, OR"	"41055"	"Oct"	"10"	62.28
	"Sherman County, OR"	"41055"	"Nov"	"11"	47.73
	"Sherman County, OR"	"41055"	"Dec"	"12"	38.42
"Total"	"Sherman County, OR"	"41055"			60.48
	"Tillamook County, OR"	"41057"	"Jan"	"1"	46.13
	"Tillamook County, OR"	"41057"	"Feb"	"2"	47.23
	"Tillamook County, OR"	"41057"	"Mar"	"3"	49.11
	"Tillamook County, OR"	"41057"	"Apr"	"4"	51.81
	"Tillamook County, OR"	"41057"	"May"	"5"	56.37
	"Tillamook County, OR"	"41057"	"Jun"	"6"	60.53
	"Tillamook County, OR"	"41057"	"Jul"	"7"	65.13
	"Tillamook County, OR"	"41057"	"Aug"	"8"	66.35
	"Tillamook County, OR"	"41057"	"Sep"	"9"	64.88
	"Tillamook County, OR"	"41057"	"Oct"	"10"	57.87
	"Tillamook County, OR"	"41057"	"Nov"	"11"	50.13
	"Tillamook County, OR"	"41057"	"Dec"	"12"	46.17
"Total"	"Tillamook County, OR"	"41057"			55.18
	"Umatilla County, OR"	"41059"	"Jan"	"1"	37.63
	"Umatilla County, OR"	"41059"	"Feb"	"2"	42.66
	"Umatilla County, OR"	"41059"	"Mar"	"3"	50.04
	"Umatilla County, OR"	"41059"	"Apr"	"4"	56.55
	"Umatilla County, OR"	"41059"	"May"	"5"	64.08
	"Umatilla County, OR"	"41059"	"Jun"	"6"	71.82
	"Umatilla County, OR"	"41059"	"Jul"	"7"	82.33
	"Umatilla County, OR"	"41059"	"Aug"	"8"	82.91
	"Umatilla County, OR"	"41059"	"Sep"	"9"	74.25
	"Umatilla County, OR"	"41059"	"Oct"	"10"	60.61
	"Umatilla County, OR"	"41059"	"Nov"	"11"	46.64
	"Umatilla County, OR"	"41059"	"Dec"	"12"	37.86
"Total"	"Umatilla County, OR"	"41059"			59.03
	"Union County, OR"	"41061"	"Jan"	"1"	35.34
	"Union County, OR"	"41061"	"Feb"	"2"	38.64
	"Union County, OR"	"41061"	"Mar"	"3"	44.85
	"Union County, OR"	"41061"	"Apr"	"4"	51.41
	"Union County, OR"	"41061"	"May"	"5"	58.96
	"Union County, OR"	"41061"	"Jun"	"6"	66.32
	"Union County, OR"	"41061"	"Jul"	"7"	76.27
	"Union County, OR"	"41061"	"Aug"	"8"	77.36
	"Union County, OR"	"41061"	"Sep"	"9"	69.51
	"Union County, OR"	"41061"	"Oct"	"10"	56.72
	"Union County, OR"	"41061"	"Nov"	"11"	42.89
	"Union County, OR"	"41061"	"Dec"	"12"	35.56
"Total"	"Union County, OR"	"41061"			54.57
	"Wallowa County, OR"	"41063"	"Jan"	"1"	34.15
	"Wallowa County, OR"	"41063"	"Feb"	"2"	37.31
	"Wallowa County, OR"	"41063"	"Mar"	"3"	43.51
	"Wallowa County, OR"	"41063"	"Apr"	"4"	50.34
	"Wallowa County, OR"	"41063"	"May"	"5"	58.11
	"Wallowa County, OR"	"41063"	"Jun"	"6"	65.25
	"Wallowa County, OR"	"41063"	"Jul"	"7"	74.86
	"Wallowa County, OR"	"41063"	"Aug"	"8"	75.75
	"Wallowa County, OR"	"41063"	"Sep"	"9"	67.41
	"Wallowa County, OR"	"41063"	"Oct"	"10"	55.04
	"Wallowa County, OR"	"41063"	"Nov"	"11"	41.43
	"Wallowa County, OR"	"41063"	"Dec"	"12"	34.07
"Total"	"Wallowa County, OR"	"41063"			53.19
	"Wasco County, OR"	"41065"	"Jan"	"1"	38.16
	"Wasco County, OR"	"41065"	"Feb"	"2"	43.30
	"Wasco County, OR"	"41065"	"Mar"	"3"	50.02
	"Wasco County, OR"	"41065"	"Apr"	"4"	55.83
	"Wasco County, OR"	"41065"	"May"	"5"	63.40
	"Wasco County, OR"	"41065"	"Jun"	"6"	70.14
	"Wasco County, OR"	"41065"	"Jul"	"7"	79.23
	"Wasco County, OR"	"41065"	"Aug"	"8"	79.70
	"Wasco County, OR"	"41065"	"Sep"	"9"	73.17
	"Wasco County, OR"	"41065"	"Oct"	"10"	60.32
	"Wasco County, OR"	"41065"	"Nov"	"11"	46.38
	"Wasco County, OR"	"41065"	"Dec"	"12"	38.11
"Total"	"Wasco County, OR"	"41065"			58.22
	"Washington County, OR"	"41067"	"Jan"	"1"	45.14
	"Washington County, OR"	"41067"	"Feb"	"2"	48.42
	"Washington County, OR"	"41067"	"Mar"	"3"	52.23
	"Washington County, OR"	"41067"	"Apr"	"4"	56.32
	"Washington County, OR"	"41067"	"May"	"5"	61.95
	"Washington County, OR"	"41067"	"Jun"	"6"	66.70
	"Washington County, OR"	"41067"	"Jul"	"7"	72.61
	"Washington County, OR"	"41067"	"Aug"	"8"	73.80
	"Washington County, OR"	"41067"	"Sep"	"9"	71.02
	"Washington County, OR"	"41067"	"Oct"	"10"	61.31
	"Washington County, OR"	"41067"	"Nov"	"11"	50.43
	"Washington County, OR"	"41067"	"Dec"	"12"	44.52
"Total"	"Washington County, OR"	"41067"			58.75
	"Wheeler County, OR"	"41069"	"Jan"	"1"	36.94
	"Wheeler County, OR"	"41069"	"Feb"	"2"	40.74
	"Wheeler County, OR"	"41069"	"Mar"	"3"	46.93
	"Wheeler County, OR"	"41069"	"Apr"	"4"	52.82
	"Wheeler County, OR"	"41069"	"May"	"5"	60.63
	"Wheeler County, OR"	"41069"	"Jun"	"6"	68.04
	"Wheeler County, OR"	"41069"	"Jul"	"7"	77.61
	"Wheeler County, OR"	"41069"	"Aug"	"8"	77.70
	"Wheeler County, OR"	"41069"	"Sep"	"9"	70.12
	"Wheeler County, OR"	"41069"	"Oct"	"10"	57.84
	"Wheeler County, OR"	"41069"	"Nov"	"11"	44.51
	"Wheeler County, OR"	"41069"	"Dec"	"12"	37.56
"Total"	"Wheeler County, OR"	"41069"			56.04
	"Yamhill County, OR"	"41071"	"Jan"	"1"	45.83
	"Yamhill County, OR"	"41071"	"Feb"	"2"	49.05
	"Yamhill County, OR"	"41071"	"Mar"	"3"	52.73
	"Yamhill County, OR"	"41071"	"Apr"	"4"	56.65
	"Yamhill County, OR"	"41071"	"May"	"5"	62.28
	"Yamhill County, OR"	"41071"	"Jun"	"6"	67.28
	"Yamhill County, OR"	"41071"	"Jul"	"7"	73.30
	"Yamhill County, OR"	"41071"	"Aug"	"8"	74.60
	"Yamhill County, OR"	"41071"	"Sep"	"9"	72.07
	"Yamhill County, OR"	"41071"	"Oct"	"10"	62.16
	"Yamhill County, OR"	"41071"	"Nov"	"11"	51.10
	"Yamhill County, OR"	"41071"	"Dec"	"12"	45.17
"Total"	"Yamhill County, OR"	"41071"			59.40
	"Adams County, PA"	"42001"	"Jan"	"1"	34.41
	"Adams County, PA"	"42001"	"Feb"	"2"	37.51
	"Adams County, PA"	"42001"	"Mar"	"3"	47.76
	"Adams County, PA"	"42001"	"Apr"	"4"	59.32
	"Adams County, PA"	"42001"	"May"	"5"	68.79
	"Adams County, PA"	"42001"	"Jun"	"6"	77.58
	"Adams County, PA"	"42001"	"Jul"	"7"	82.27
	"Adams County, PA"	"42001"	"Aug"	"8"	81.44
	"Adams County, PA"	"42001"	"Sep"	"9"	74.57
	"Adams County, PA"	"42001"	"Oct"	"10"	62.16
	"Adams County, PA"	"42001"	"Nov"	"11"	50.78
	"Adams County, PA"	"42001"	"Dec"	"12"	39.02
"Total"	"Adams County, PA"	"42001"			59.74
	"Allegheny County, PA"	"42003"	"Jan"	"1"	32.84
	"Allegheny County, PA"	"42003"	"Feb"	"2"	35.98
	"Allegheny County, PA"	"42003"	"Mar"	"3"	46.31
	"Allegheny County, PA"	"42003"	"Apr"	"4"	59.18
	"Allegheny County, PA"	"42003"	"May"	"5"	68.50
	"Allegheny County, PA"	"42003"	"Jun"	"6"	76.88
	"Allegheny County, PA"	"42003"	"Jul"	"7"	81.04
	"Allegheny County, PA"	"42003"	"Aug"	"8"	80.23
	"Allegheny County, PA"	"42003"	"Sep"	"9"	73.84
	"Allegheny County, PA"	"42003"	"Oct"	"10"	61.81
	"Allegheny County, PA"	"42003"	"Nov"	"11"	49.76
	"Allegheny County, PA"	"42003"	"Dec"	"12"	37.28
"Total"	"Allegheny County, PA"	"42003"			58.74
	"Armstrong County, PA"	"42005"	"Jan"	"1"	31.55
	"Armstrong County, PA"	"42005"	"Feb"	"2"	34.58
	"Armstrong County, PA"	"42005"	"Mar"	"3"	44.68
	"Armstrong County, PA"	"42005"	"Apr"	"4"	57.50
	"Armstrong County, PA"	"42005"	"May"	"5"	67.04
	"Armstrong County, PA"	"42005"	"Jun"	"6"	75.33
	"Armstrong County, PA"	"42005"	"Jul"	"7"	79.52
	"Armstrong County, PA"	"42005"	"Aug"	"8"	78.57
	"Armstrong County, PA"	"42005"	"Sep"	"9"	72.18
	"Armstrong County, PA"	"42005"	"Oct"	"10"	60.11
	"Armstrong County, PA"	"42005"	"Nov"	"11"	48.37
	"Armstrong County, PA"	"42005"	"Dec"	"12"	35.99
"Total"	"Armstrong County, PA"	"42005"			57.22
	"Beaver County, PA"	"42007"	"Jan"	"1"	32.35
	"Beaver County, PA"	"42007"	"Feb"	"2"	35.71
	"Beaver County, PA"	"42007"	"Mar"	"3"	46.08
	"Beaver County, PA"	"42007"	"Apr"	"4"	58.79
	"Beaver County, PA"	"42007"	"May"	"5"	68.18
	"Beaver County, PA"	"42007"	"Jun"	"6"	76.59
	"Beaver County, PA"	"42007"	"Jul"	"7"	80.77
	"Beaver County, PA"	"42007"	"Aug"	"8"	79.94
	"Beaver County, PA"	"42007"	"Sep"	"9"	73.54
	"Beaver County, PA"	"42007"	"Oct"	"10"	61.40
	"Beaver County, PA"	"42007"	"Nov"	"11"	49.20
	"Beaver County, PA"	"42007"	"Dec"	"12"	36.67
"Total"	"Beaver County, PA"	"42007"			58.37
	"Bedford County, PA"	"42009"	"Jan"	"1"	32.54
	"Bedford County, PA"	"42009"	"Feb"	"2"	35.73
	"Bedford County, PA"	"42009"	"Mar"	"3"	45.83
	"Bedford County, PA"	"42009"	"Apr"	"4"	57.70
	"Bedford County, PA"	"42009"	"May"	"5"	66.73
	"Bedford County, PA"	"42009"	"Jun"	"6"	75.29
	"Bedford County, PA"	"42009"	"Jul"	"7"	79.66
	"Bedford County, PA"	"42009"	"Aug"	"8"	79.10
	"Bedford County, PA"	"42009"	"Sep"	"9"	72.46
	"Bedford County, PA"	"42009"	"Oct"	"10"	60.39
	"Bedford County, PA"	"42009"	"Nov"	"11"	48.88
	"Bedford County, PA"	"42009"	"Dec"	"12"	37.03
"Total"	"Bedford County, PA"	"42009"			57.71
	"Berks County, PA"	"42011"	"Jan"	"1"	34.34
	"Berks County, PA"	"42011"	"Feb"	"2"	37.21
	"Berks County, PA"	"42011"	"Mar"	"3"	47.29
	"Berks County, PA"	"42011"	"Apr"	"4"	58.59
	"Berks County, PA"	"42011"	"May"	"5"	68.43
	"Berks County, PA"	"42011"	"Jun"	"6"	77.09
	"Berks County, PA"	"42011"	"Jul"	"7"	81.78
	"Berks County, PA"	"42011"	"Aug"	"8"	80.86
	"Berks County, PA"	"42011"	"Sep"	"9"	74.07
	"Berks County, PA"	"42011"	"Oct"	"10"	61.79
	"Berks County, PA"	"42011"	"Nov"	"11"	50.83
	"Berks County, PA"	"42011"	"Dec"	"12"	39.17
"Total"	"Berks County, PA"	"42011"			59.39
	"Blair County, PA"	"42013"	"Jan"	"1"	31.10
	"Blair County, PA"	"42013"	"Feb"	"2"	34.20
	"Blair County, PA"	"42013"	"Mar"	"3"	44.30
	"Blair County, PA"	"42013"	"Apr"	"4"	56.35
	"Blair County, PA"	"42013"	"May"	"5"	65.67
	"Blair County, PA"	"42013"	"Jun"	"6"	74.18
	"Blair County, PA"	"42013"	"Jul"	"7"	78.39
	"Blair County, PA"	"42013"	"Aug"	"8"	77.62
	"Blair County, PA"	"42013"	"Sep"	"9"	71.10
	"Blair County, PA"	"42013"	"Oct"	"10"	58.99
	"Blair County, PA"	"42013"	"Nov"	"11"	47.49
	"Blair County, PA"	"42013"	"Dec"	"12"	35.65
"Total"	"Blair County, PA"	"42013"			56.36
	"Bradford County, PA"	"42015"	"Jan"	"1"	28.78
	"Bradford County, PA"	"42015"	"Feb"	"2"	31.35
	"Bradford County, PA"	"42015"	"Mar"	"3"	41.22
	"Bradford County, PA"	"42015"	"Apr"	"4"	53.96
	"Bradford County, PA"	"42015"	"May"	"5"	64.38
	"Bradford County, PA"	"42015"	"Jun"	"6"	72.69
	"Bradford County, PA"	"42015"	"Jul"	"7"	77.05
	"Bradford County, PA"	"42015"	"Aug"	"8"	76.13
	"Bradford County, PA"	"42015"	"Sep"	"9"	69.46
	"Bradford County, PA"	"42015"	"Oct"	"10"	57.14
	"Bradford County, PA"	"42015"	"Nov"	"11"	45.54
	"Bradford County, PA"	"42015"	"Dec"	"12"	33.42
"Total"	"Bradford County, PA"	"42015"			54.37
	"Bucks County, PA"	"42017"	"Jan"	"1"	35.70
	"Bucks County, PA"	"42017"	"Feb"	"2"	38.57
	"Bucks County, PA"	"42017"	"Mar"	"3"	48.06
	"Bucks County, PA"	"42017"	"Apr"	"4"	59.11
	"Bucks County, PA"	"42017"	"May"	"5"	69.01
	"Bucks County, PA"	"42017"	"Jun"	"6"	77.77
	"Bucks County, PA"	"42017"	"Jul"	"7"	82.86
	"Bucks County, PA"	"42017"	"Aug"	"8"	81.88
	"Bucks County, PA"	"42017"	"Sep"	"9"	74.92
	"Bucks County, PA"	"42017"	"Oct"	"10"	62.80
	"Bucks County, PA"	"42017"	"Nov"	"11"	52.05
	"Bucks County, PA"	"42017"	"Dec"	"12"	40.41
"Total"	"Bucks County, PA"	"42017"			60.36
	"Butler County, PA"	"42019"	"Jan"	"1"	31.35
	"Butler County, PA"	"42019"	"Feb"	"2"	34.42
	"Butler County, PA"	"42019"	"Mar"	"3"	44.57
	"Butler County, PA"	"42019"	"Apr"	"4"	57.56
	"Butler County, PA"	"42019"	"May"	"5"	67.14
	"Butler County, PA"	"42019"	"Jun"	"6"	75.46
	"Butler County, PA"	"42019"	"Jul"	"7"	79.77
	"Butler County, PA"	"42019"	"Aug"	"8"	78.83
	"Butler County, PA"	"42019"	"Sep"	"9"	72.38
	"Butler County, PA"	"42019"	"Oct"	"10"	60.29
	"Butler County, PA"	"42019"	"Nov"	"11"	48.35
	"Butler County, PA"	"42019"	"Dec"	"12"	35.80
"Total"	"Butler County, PA"	"42019"			57.26
	"Cambria County, PA"	"42021"	"Jan"	"1"	29.93
	"Cambria County, PA"	"42021"	"Feb"	"2"	32.94
	"Cambria County, PA"	"42021"	"Mar"	"3"	42.87
	"Cambria County, PA"	"42021"	"Apr"	"4"	54.91
	"Cambria County, PA"	"42021"	"May"	"5"	64.25
	"Cambria County, PA"	"42021"	"Jun"	"6"	72.61
	"Cambria County, PA"	"42021"	"Jul"	"7"	76.68
	"Cambria County, PA"	"42021"	"Aug"	"8"	75.79
	"Cambria County, PA"	"42021"	"Sep"	"9"	69.40
	"Cambria County, PA"	"42021"	"Oct"	"10"	57.43
	"Cambria County, PA"	"42021"	"Nov"	"11"	46.15
	"Cambria County, PA"	"42021"	"Dec"	"12"	34.49
"Total"	"Cambria County, PA"	"42021"			54.89
	"Cameron County, PA"	"42023"	"Jan"	"1"	29.00
	"Cameron County, PA"	"42023"	"Feb"	"2"	32.15
	"Cameron County, PA"	"42023"	"Mar"	"3"	42.22
	"Cameron County, PA"	"42023"	"Apr"	"4"	54.85
	"Cameron County, PA"	"42023"	"May"	"5"	64.38
	"Cameron County, PA"	"42023"	"Jun"	"6"	72.57
	"Cameron County, PA"	"42023"	"Jul"	"7"	76.59
	"Cameron County, PA"	"42023"	"Aug"	"8"	75.67
	"Cameron County, PA"	"42023"	"Sep"	"9"	69.33
	"Cameron County, PA"	"42023"	"Oct"	"10"	57.69
	"Cameron County, PA"	"42023"	"Nov"	"11"	45.95
	"Cameron County, PA"	"42023"	"Dec"	"12"	33.53
"Total"	"Cameron County, PA"	"42023"			54.59
	"Carbon County, PA"	"42025"	"Jan"	"1"	31.40
	"Carbon County, PA"	"42025"	"Feb"	"2"	34.25
	"Carbon County, PA"	"42025"	"Mar"	"3"	43.98
	"Carbon County, PA"	"42025"	"Apr"	"4"	55.46
	"Carbon County, PA"	"42025"	"May"	"5"	65.59
	"Carbon County, PA"	"42025"	"Jun"	"6"	73.87
	"Carbon County, PA"	"42025"	"Jul"	"7"	78.46
	"Carbon County, PA"	"42025"	"Aug"	"8"	77.34
	"Carbon County, PA"	"42025"	"Sep"	"9"	70.61
	"Carbon County, PA"	"42025"	"Oct"	"10"	58.65
	"Carbon County, PA"	"42025"	"Nov"	"11"	47.71
	"Carbon County, PA"	"42025"	"Dec"	"12"	36.20
"Total"	"Carbon County, PA"	"42025"			56.23
	"Centre County, PA"	"42027"	"Jan"	"1"	30.39
	"Centre County, PA"	"42027"	"Feb"	"2"	33.44
	"Centre County, PA"	"42027"	"Mar"	"3"	43.45
	"Centre County, PA"	"42027"	"Apr"	"4"	55.62
	"Centre County, PA"	"42027"	"May"	"5"	65.30
	"Centre County, PA"	"42027"	"Jun"	"6"	73.59
	"Centre County, PA"	"42027"	"Jul"	"7"	77.82
	"Centre County, PA"	"42027"	"Aug"	"8"	76.95
	"Centre County, PA"	"42027"	"Sep"	"9"	70.41
	"Centre County, PA"	"42027"	"Oct"	"10"	58.43
	"Centre County, PA"	"42027"	"Nov"	"11"	46.98
	"Centre County, PA"	"42027"	"Dec"	"12"	34.96
"Total"	"Centre County, PA"	"42027"			55.71
	"Chester County, PA"	"42029"	"Jan"	"1"	35.75
	"Chester County, PA"	"42029"	"Feb"	"2"	38.56
	"Chester County, PA"	"42029"	"Mar"	"3"	48.35
	"Chester County, PA"	"42029"	"Apr"	"4"	59.48
	"Chester County, PA"	"42029"	"May"	"5"	69.16
	"Chester County, PA"	"42029"	"Jun"	"6"	77.87
	"Chester County, PA"	"42029"	"Jul"	"7"	82.93
	"Chester County, PA"	"42029"	"Aug"	"8"	82.07
	"Chester County, PA"	"42029"	"Sep"	"9"	75.21
	"Chester County, PA"	"42029"	"Oct"	"10"	62.83
	"Chester County, PA"	"42029"	"Nov"	"11"	52.00
	"Chester County, PA"	"42029"	"Dec"	"12"	40.47
"Total"	"Chester County, PA"	"42029"			60.49
	"Clarion County, PA"	"42031"	"Jan"	"1"	30.20
	"Clarion County, PA"	"42031"	"Feb"	"2"	33.17
	"Clarion County, PA"	"42031"	"Mar"	"3"	43.37
	"Clarion County, PA"	"42031"	"Apr"	"4"	56.22
	"Clarion County, PA"	"42031"	"May"	"5"	65.83
	"Clarion County, PA"	"42031"	"Jun"	"6"	74.11
	"Clarion County, PA"	"42031"	"Jul"	"7"	78.32
	"Clarion County, PA"	"42031"	"Aug"	"8"	77.36
	"Clarion County, PA"	"42031"	"Sep"	"9"	70.95
	"Clarion County, PA"	"42031"	"Oct"	"10"	58.97
	"Clarion County, PA"	"42031"	"Nov"	"11"	47.22
	"Clarion County, PA"	"42031"	"Dec"	"12"	34.66
"Total"	"Clarion County, PA"	"42031"			55.97
	"Clearfield County, PA"	"42033"	"Jan"	"1"	29.76
	"Clearfield County, PA"	"42033"	"Feb"	"2"	32.90
	"Clearfield County, PA"	"42033"	"Mar"	"3"	42.85
	"Clearfield County, PA"	"42033"	"Apr"	"4"	55.03
	"Clearfield County, PA"	"42033"	"May"	"5"	64.61
	"Clearfield County, PA"	"42033"	"Jun"	"6"	72.83
	"Clearfield County, PA"	"42033"	"Jul"	"7"	76.96
	"Clearfield County, PA"	"42033"	"Aug"	"8"	76.05
	"Clearfield County, PA"	"42033"	"Sep"	"9"	69.64
	"Clearfield County, PA"	"42033"	"Oct"	"10"	57.71
	"Clearfield County, PA"	"42033"	"Nov"	"11"	46.27
	"Clearfield County, PA"	"42033"	"Dec"	"12"	34.24
"Total"	"Clearfield County, PA"	"42033"			55.00
	"Clinton County, PA"	"42035"	"Jan"	"1"	29.92
	"Clinton County, PA"	"42035"	"Feb"	"2"	32.98
	"Clinton County, PA"	"42035"	"Mar"	"3"	43.11
	"Clinton County, PA"	"42035"	"Apr"	"4"	55.41
	"Clinton County, PA"	"42035"	"May"	"5"	65.12
	"Clinton County, PA"	"42035"	"Jun"	"6"	73.38
	"Clinton County, PA"	"42035"	"Jul"	"7"	77.56
	"Clinton County, PA"	"42035"	"Aug"	"8"	76.67
	"Clinton County, PA"	"42035"	"Sep"	"9"	70.15
	"Clinton County, PA"	"42035"	"Oct"	"10"	58.31
	"Clinton County, PA"	"42035"	"Nov"	"11"	46.78
	"Clinton County, PA"	"42035"	"Dec"	"12"	34.56
"Total"	"Clinton County, PA"	"42035"			55.43
	"Columbia County, PA"	"42037"	"Jan"	"1"	31.46
	"Columbia County, PA"	"42037"	"Feb"	"2"	34.49
	"Columbia County, PA"	"42037"	"Mar"	"3"	44.66
	"Columbia County, PA"	"42037"	"Apr"	"4"	56.55
	"Columbia County, PA"	"42037"	"May"	"5"	66.54
	"Columbia County, PA"	"42037"	"Jun"	"6"	74.85
	"Columbia County, PA"	"42037"	"Jul"	"7"	79.40
	"Columbia County, PA"	"42037"	"Aug"	"8"	78.69
	"Columbia County, PA"	"42037"	"Sep"	"9"	72.06
	"Columbia County, PA"	"42037"	"Oct"	"10"	59.63
	"Columbia County, PA"	"42037"	"Nov"	"11"	48.07
	"Columbia County, PA"	"42037"	"Dec"	"12"	36.21
"Total"	"Columbia County, PA"	"42037"			56.99
	"Crawford County, PA"	"42039"	"Jan"	"1"	29.28
	"Crawford County, PA"	"42039"	"Feb"	"2"	31.92
	"Crawford County, PA"	"42039"	"Mar"	"3"	41.42
	"Crawford County, PA"	"42039"	"Apr"	"4"	54.73
	"Crawford County, PA"	"42039"	"May"	"5"	64.53
	"Crawford County, PA"	"42039"	"Jun"	"6"	73.01
	"Crawford County, PA"	"42039"	"Jul"	"7"	77.46
	"Crawford County, PA"	"42039"	"Aug"	"8"	76.54
	"Crawford County, PA"	"42039"	"Sep"	"9"	70.22
	"Crawford County, PA"	"42039"	"Oct"	"10"	58.45
	"Crawford County, PA"	"42039"	"Nov"	"11"	46.68
	"Crawford County, PA"	"42039"	"Dec"	"12"	34.23
"Total"	"Crawford County, PA"	"42039"			54.98
	"Cumberland County, PA"	"42041"	"Jan"	"1"	34.17
	"Cumberland County, PA"	"42041"	"Feb"	"2"	37.23
	"Cumberland County, PA"	"42041"	"Mar"	"3"	47.66
	"Cumberland County, PA"	"42041"	"Apr"	"4"	59.38
	"Cumberland County, PA"	"42041"	"May"	"5"	68.93
	"Cumberland County, PA"	"42041"	"Jun"	"6"	77.62
	"Cumberland County, PA"	"42041"	"Jul"	"7"	82.36
	"Cumberland County, PA"	"42041"	"Aug"	"8"	81.53
	"Cumberland County, PA"	"42041"	"Sep"	"9"	74.64
	"Cumberland County, PA"	"42041"	"Oct"	"10"	62.21
	"Cumberland County, PA"	"42041"	"Nov"	"11"	50.70
	"Cumberland County, PA"	"42041"	"Dec"	"12"	38.87
"Total"	"Cumberland County, PA"	"42041"			59.71
	"Dauphin County, PA"	"42043"	"Jan"	"1"	33.19
	"Dauphin County, PA"	"42043"	"Feb"	"2"	36.22
	"Dauphin County, PA"	"42043"	"Mar"	"3"	46.79
	"Dauphin County, PA"	"42043"	"Apr"	"4"	58.46
	"Dauphin County, PA"	"42043"	"May"	"5"	68.20
	"Dauphin County, PA"	"42043"	"Jun"	"6"	76.73
	"Dauphin County, PA"	"42043"	"Jul"	"7"	81.67
	"Dauphin County, PA"	"42043"	"Aug"	"8"	81.12
	"Dauphin County, PA"	"42043"	"Sep"	"9"	74.34
	"Dauphin County, PA"	"42043"	"Oct"	"10"	61.59
	"Dauphin County, PA"	"42043"	"Nov"	"11"	49.93
	"Dauphin County, PA"	"42043"	"Dec"	"12"	38.01
"Total"	"Dauphin County, PA"	"42043"			58.96
	"Delaware County, PA"	"42045"	"Jan"	"1"	36.75
	"Delaware County, PA"	"42045"	"Feb"	"2"	39.57
	"Delaware County, PA"	"42045"	"Mar"	"3"	49.25
	"Delaware County, PA"	"42045"	"Apr"	"4"	60.41
	"Delaware County, PA"	"42045"	"May"	"5"	70.13
	"Delaware County, PA"	"42045"	"Jun"	"6"	78.85
	"Delaware County, PA"	"42045"	"Jul"	"7"	84.10
	"Delaware County, PA"	"42045"	"Aug"	"8"	83.15
	"Delaware County, PA"	"42045"	"Sep"	"9"	76.24
	"Delaware County, PA"	"42045"	"Oct"	"10"	63.91
	"Delaware County, PA"	"42045"	"Nov"	"11"	53.07
	"Delaware County, PA"	"42045"	"Dec"	"12"	41.38
"Total"	"Delaware County, PA"	"42045"			61.50
	"Elk County, PA"	"42047"	"Jan"	"1"	28.64
	"Elk County, PA"	"42047"	"Feb"	"2"	31.74
	"Elk County, PA"	"42047"	"Mar"	"3"	41.71
	"Elk County, PA"	"42047"	"Apr"	"4"	54.24
	"Elk County, PA"	"42047"	"May"	"5"	63.71
	"Elk County, PA"	"42047"	"Jun"	"6"	71.95
	"Elk County, PA"	"42047"	"Jul"	"7"	75.96
	"Elk County, PA"	"42047"	"Aug"	"8"	75.09
	"Elk County, PA"	"42047"	"Sep"	"9"	68.76
	"Elk County, PA"	"42047"	"Oct"	"10"	57.02
	"Elk County, PA"	"42047"	"Nov"	"11"	45.42
	"Elk County, PA"	"42047"	"Dec"	"12"	33.15
"Total"	"Elk County, PA"	"42047"			54.05
